,User,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
9,Taxes_R2_Damn_High,22.0,1.0,0.0,0.0,22.0,Bullish
2920,cloud28,22.0,1.0,0.0,0.0,22.0,Bullish
2657,algo_casino,2.0,0.09090909090909091,20.0,0.9090909090909091,22.0,Bearish
653,doctordinero,22.0,1.0,0.0,0.0,22.0,Bullish
4282,PilotZee,0.0,0.0,22.0,1.0,22.0,Bearish
5186,LJka,0.0,0.0,22.0,1.0,22.0,Bearish
78,Skateanddestroy,11.0,0.5,11.0,0.5,22.0,Unpredictable
4498,TopGunFP,0.0,0.0,22.0,1.0,22.0,Bearish
4301,Sarge_slaughter,0.0,0.0,21.0,1.0,21.0,Bearish
30,Peace4Ever,20.0,0.9523809523809523,1.0,0.047619047619047616,21.0,Bullish
4837,Bang4Buck,0.0,0.0,21.0,1.0,21.0,Bearish
245,BigSwingsBigThings,21.0,1.0,0.0,0.0,21.0,Bullish
1040,DeltaSPX,16.0,0.7619047619047619,5.0,0.23809523809523808,21.0,Unpredictable
4236,Elijahw19,0.0,0.0,21.0,1.0,21.0,Bearish
1498,ceester,7.0,0.3333333333333333,14.0,0.6666666666666666,21.0,Unpredictable
4339,Leotrader77,0.0,0.0,21.0,1.0,21.0,Bearish
4368,betagainstus,0.0,0.0,21.0,1.0,21.0,Bearish
1755,dayandnighttrader,20.0,0.9523809523809523,1.0,0.047619047619047616,21.0,Bullish
57,thanasis41,10.0,0.47619047619047616,11.0,0.5238095238095238,21.0,Unpredictable
3869,John12323,1.0,0.047619047619047616,20.0,0.9523809523809523,21.0,Bearish
1638,Zzmoney888,20.0,0.9523809523809523,1.0,0.047619047619047616,21.0,Bullish
252,FluffsTravels,19.0,0.9047619047619048,2.0,0.09523809523809523,21.0,Bullish
4320,Currency_Coach,0.0,0.0,21.0,1.0,21.0,Bearish
3543,Mikemontano,2.0,0.1,18.0,0.9,20.0,Bearish
2951,Tiberius009,14.0,0.7,6.0,0.3,20.0,Unpredictable
2885,SenseiOpt,2.0,0.1,18.0,0.9,20.0,Bearish
1652,603Trader,20.0,1.0,0.0,0.0,20.0,Bullish
836,Bullshiznit2,18.0,0.9,2.0,0.1,20.0,Bullish
1268,WilliamBligh,9.0,0.45,11.0,0.55,20.0,Unpredictable
475,MistahYebba,20.0,1.0,0.0,0.0,20.0,Bullish
466,IHateMonie,20.0,1.0,0.0,0.0,20.0,Bullish
81,Tdrjmz,20.0,1.0,0.0,0.0,20.0,Bullish
655,rickyspanish,20.0,1.0,0.0,0.0,20.0,Bullish
3496,Masterlongdaddy,20.0,1.0,0.0,0.0,20.0,Bullish
1807,fxmulder,13.0,0.65,7.0,0.35,20.0,Unpredictable
1868,Djc2219,20.0,1.0,0.0,0.0,20.0,Bullish
1132,MoneyMakerTaker,20.0,1.0,0.0,0.0,20.0,Bullish
4313,Alone_1,0.0,0.0,20.0,1.0,20.0,Bearish
1187,21mClub,8.0,0.4,12.0,0.6,20.0,Unpredictable
2821,Robbie845,20.0,1.0,0.0,0.0,20.0,Bullish
1112,USSCapital,6.0,0.3,14.0,0.7,20.0,Unpredictable
1841,BioHarmon250,20.0,1.0,0.0,0.0,20.0,Bullish
60,stk_gainz,15.0,0.75,5.0,0.25,20.0,Unpredictable
1707,khmerxbxboi,4.0,0.2,16.0,0.8,20.0,Bearish
87,OpticalOption,19.0,1.0,0.0,0.0,19.0,Unpredictable
4239,Awasis777,0.0,0.0,19.0,1.0,19.0,Unpredictable
303,dartx11,17.0,0.8947368421052632,2.0,0.10526315789473684,19.0,Unpredictable
447,Honest_Abe,13.0,0.6842105263157895,6.0,0.3157894736842105,19.0,Unpredictable
5370,ReservoirEng,0.0,0.0,19.0,1.0,19.0,Unpredictable
5069,raboin05,0.0,0.0,19.0,1.0,19.0,Unpredictable
422,fundingsecured,18.0,0.9473684210526315,1.0,0.05263157894736842,19.0,Unpredictable
857,khoujayk,12.0,0.631578947368421,7.0,0.3684210526315789,19.0,Unpredictable
458,Gelatoju,19.0,1.0,0.0,0.0,19.0,Unpredictable
1696,boatsnhos,3.0,0.15789473684210525,16.0,0.8421052631578947,19.0,Unpredictable
112,novicehelper,17.0,0.8947368421052632,2.0,0.10526315789473684,19.0,Unpredictable
277,German914,3.0,0.15789473684210525,16.0,0.8421052631578947,19.0,Unpredictable
4319,PeteinSD,0.0,0.0,19.0,1.0,19.0,Unpredictable
251,Cousin_Vinny,19.0,1.0,0.0,0.0,19.0,Unpredictable
1186,BurningShorts,18.0,0.9473684210526315,1.0,0.05263157894736842,19.0,Unpredictable
1417,meanweimaraner,3.0,0.15789473684210525,16.0,0.8421052631578947,19.0,Unpredictable
120,Teachaman2fish,19.0,1.0,0.0,0.0,19.0,Unpredictable
4460,StasiaDad,0.0,0.0,19.0,1.0,19.0,Unpredictable
695,Makuck,19.0,1.0,0.0,0.0,19.0,Unpredictable
4205,tommyTN,0.0,0.0,19.0,1.0,19.0,Unpredictable
4781,raptos21,0.0,0.0,18.0,1.0,18.0,Unpredictable
1813,QuantTrader8,18.0,1.0,0.0,0.0,18.0,Unpredictable
2961,stocksdude1920,17.0,0.9444444444444444,1.0,0.05555555555555555,18.0,Unpredictable
1545,I_Trade_for_Fun,16.0,0.8888888888888888,2.0,0.1111111111111111,18.0,Unpredictable
5281,Star_Eelam,0.0,0.0,18.0,1.0,18.0,Unpredictable
129,whodunnit1,18.0,1.0,0.0,0.0,18.0,Unpredictable
1605,RagusDogMack,13.0,0.7222222222222222,5.0,0.2777777777777778,18.0,Unpredictable
3823,Ryan_Wasielewski,18.0,1.0,0.0,0.0,18.0,Unpredictable
2167,DCMD,18.0,1.0,0.0,0.0,18.0,Unpredictable
1329,ThinBlueFlag,18.0,1.0,0.0,0.0,18.0,Unpredictable
1323,WarrenBluffit,18.0,1.0,0.0,0.0,18.0,Unpredictable
3001,DewnitMusicGroup,17.0,0.9444444444444444,1.0,0.05555555555555555,18.0,Unpredictable
4609,Yoloption,0.0,0.0,18.0,1.0,18.0,Unpredictable
748,WhaleTradingGroup,18.0,1.0,0.0,0.0,18.0,Unpredictable
521,Cucuc,18.0,1.0,0.0,0.0,18.0,Unpredictable
1324,CanadianValueInvestor,18.0,1.0,0.0,0.0,18.0,Unpredictable
143,froz,18.0,1.0,0.0,0.0,18.0,Unpredictable
2499,DennisMuilenburg,7.0,0.3888888888888889,11.0,0.6111111111111112,18.0,Unpredictable
1559,Guajira,9.0,0.5,9.0,0.5,18.0,Unpredictable
322,TheWolfofWS,15.0,0.8333333333333334,3.0,0.16666666666666666,18.0,Unpredictable
37,DonaldJTrumpPump,17.0,0.9444444444444444,1.0,0.05555555555555555,18.0,Unpredictable
239,BringItOnNow,18.0,1.0,0.0,0.0,18.0,Unpredictable
5146,Jsacrone,0.0,0.0,17.0,1.0,17.0,Unpredictable
1385,tmashetty,13.0,0.7647058823529411,4.0,0.23529411764705882,17.0,Unpredictable
1805,Horovod123,15.0,0.8823529411764706,2.0,0.11764705882352941,17.0,Unpredictable
760,rupert1,14.0,0.8235294117647058,3.0,0.17647058823529413,17.0,Unpredictable
3531,AnalystOnTheEdge,1.0,0.058823529411764705,16.0,0.9411764705882353,17.0,Unpredictable
4939,PapaTimberBEAR,0.0,0.0,17.0,1.0,17.0,Unpredictable
529,ZuluAlpha,14.0,0.8235294117647058,3.0,0.17647058823529413,17.0,Unpredictable
4344,amcmahonpgh,0.0,0.0,17.0,1.0,17.0,Unpredictable
67,ManBullBear2020,4.0,0.23529411764705882,13.0,0.7647058823529411,17.0,Unpredictable
1749,CheapAlmonds,11.0,0.6470588235294118,6.0,0.35294117647058826,17.0,Unpredictable
3780,ragnar09,1.0,0.058823529411764705,16.0,0.9411764705882353,17.0,Unpredictable
236,YogyBear,17.0,1.0,0.0,0.0,17.0,Unpredictable
510,potp999,16.0,0.9411764705882353,1.0,0.058823529411764705,17.0,Unpredictable
3791,creativeflood,16.0,0.9411764705882353,1.0,0.058823529411764705,17.0,Unpredictable
351,the_dVo,5.0,0.29411764705882354,12.0,0.7058823529411765,17.0,Unpredictable
4308,SorosSonosSatoshi,0.0,0.0,17.0,1.0,17.0,Unpredictable
2426,chasinglosses,6.0,0.35294117647058826,11.0,0.6470588235294118,17.0,Unpredictable
298,OldDirtyBastards,17.0,1.0,0.0,0.0,17.0,Unpredictable
4376,Kurwacash,0.0,0.0,17.0,1.0,17.0,Unpredictable
410,Monkeys_Aces88,15.0,0.8823529411764706,2.0,0.11764705882352941,17.0,Unpredictable
1374,Traderfou,1.0,0.058823529411764705,16.0,0.9411764705882353,17.0,Unpredictable
550,BearSquasher,17.0,1.0,0.0,0.0,17.0,Unpredictable
4258,busterstacks,0.0,0.0,17.0,1.0,17.0,Unpredictable
2060,Alwaysneaker,2.0,0.125,14.0,0.875,16.0,Unpredictable
4500,markle994,0.0,0.0,16.0,1.0,16.0,Unpredictable
191,EWavePlayer,16.0,1.0,0.0,0.0,16.0,Unpredictable
997,Cvrdcall1,16.0,1.0,0.0,0.0,16.0,Unpredictable
1225,seedlesslion,16.0,1.0,0.0,0.0,16.0,Unpredictable
866,NinjaFire,1.0,0.0625,15.0,0.9375,16.0,Unpredictable
4291,ktrader300,0.0,0.0,16.0,1.0,16.0,Unpredictable
1093,lucyan88,16.0,1.0,0.0,0.0,16.0,Unpredictable
4566,StockJunkie122,0.0,0.0,16.0,1.0,16.0,Unpredictable
96,MakeDD,16.0,1.0,0.0,0.0,16.0,Unpredictable
776,LongRedCandles,2.0,0.125,14.0,0.875,16.0,Unpredictable
4770,RampTrading,0.0,0.0,16.0,1.0,16.0,Unpredictable
3412,_Aurora_,1.0,0.0625,15.0,0.9375,16.0,Unpredictable
4310,GaelicDayTrader,0.0,0.0,16.0,1.0,16.0,Unpredictable
948,RustyShackelford,13.0,0.8125,3.0,0.1875,16.0,Unpredictable
3550,Letter_Bee,1.0,0.0625,15.0,0.9375,16.0,Unpredictable
4307,Erito100,0.0,0.0,16.0,1.0,16.0,Unpredictable
553,Luck2All,16.0,1.0,0.0,0.0,16.0,Unpredictable
1617,Profit_MakeitTakeit,5.0,0.3125,11.0,0.6875,16.0,Unpredictable
549,Alphatrades7,10.0,0.625,6.0,0.375,16.0,Unpredictable
1426,Tell_It_Right,16.0,1.0,0.0,0.0,16.0,Unpredictable
2802,CanadianStockStar,16.0,1.0,0.0,0.0,16.0,Unpredictable
1810,Etrading,3.0,0.1875,13.0,0.8125,16.0,Unpredictable
233,DanSanTrades,13.0,0.8125,3.0,0.1875,16.0,Unpredictable
439,Bud_Fox1987,16.0,1.0,0.0,0.0,16.0,Unpredictable
323,BotInvestor69,16.0,1.0,0.0,0.0,16.0,Unpredictable
126,JohnTerry444,16.0,1.0,0.0,0.0,16.0,Unpredictable
708,sunnys88,15.0,0.9375,1.0,0.0625,16.0,Unpredictable
215,Tradeworks,15.0,1.0,0.0,0.0,15.0,Unpredictable
574,Ryu131,15.0,1.0,0.0,0.0,15.0,Unpredictable
2229,TrainBrain,15.0,1.0,0.0,0.0,15.0,Unpredictable
2487,Scenic87,6.0,0.4,9.0,0.6,15.0,Unpredictable
3596,NerdRageDan,5.0,0.3333333333333333,10.0,0.6666666666666666,15.0,Unpredictable
1160,Spool,13.0,0.8666666666666667,2.0,0.13333333333333333,15.0,Unpredictable
188,Sinflation,11.0,0.7333333333333333,4.0,0.26666666666666666,15.0,Unpredictable
1817,RzCola,15.0,1.0,0.0,0.0,15.0,Unpredictable
4298,DonschlongJuan,0.0,0.0,15.0,1.0,15.0,Unpredictable
571,hpulse,15.0,1.0,0.0,0.0,15.0,Unpredictable
11,TheDarkStranger,15.0,1.0,0.0,0.0,15.0,Unpredictable
489,IamWallSt,11.0,0.7333333333333333,4.0,0.26666666666666666,15.0,Unpredictable
2165,ChaosRocks,15.0,1.0,0.0,0.0,15.0,Unpredictable
5116,RookieBaller,0.0,0.0,15.0,1.0,15.0,Unpredictable
1734,dallastraderoom,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0,Unpredictable
862,Quantizer1001,14.0,0.9333333333333333,1.0,0.06666666666666667,15.0,Unpredictable
1662,SaintKitty,11.0,0.7333333333333333,4.0,0.26666666666666666,15.0,Unpredictable
3712,kingofmarket,1.0,0.06666666666666667,14.0,0.9333333333333333,15.0,Unpredictable
4578,mr_sparkle,0.0,0.0,15.0,1.0,15.0,Unpredictable
607,RobertAxleRod,15.0,1.0,0.0,0.0,15.0,Unpredictable
83,retiringverysoon,15.0,1.0,0.0,0.0,15.0,Unpredictable
949,BigJon98,5.0,0.3333333333333333,10.0,0.6666666666666666,15.0,Unpredictable
2200,mangusasomanin,3.0,0.2,12.0,0.8,15.0,Unpredictable
613,bear_One,3.0,0.2,12.0,0.8,15.0,Unpredictable
4261,coolstorybruh,0.0,0.0,15.0,1.0,15.0,Unpredictable
1213,YouOnlyLiveTwice,15.0,1.0,0.0,0.0,15.0,Unpredictable
380,AD2020,15.0,1.0,0.0,0.0,15.0,Unpredictable
2196,iwillcomebackstronger,1.0,0.06666666666666667,14.0,0.9333333333333333,15.0,Unpredictable
3095,Galician,15.0,1.0,0.0,0.0,15.0,Unpredictable
68,geekkss,15.0,1.0,0.0,0.0,15.0,Unpredictable
1590,DrLotto,8.0,0.5714285714285714,6.0,0.42857142857142855,14.0,Unpredictable
2868,19Champs,14.0,1.0,0.0,0.0,14.0,Unpredictable
2602,tacotejada,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0,Unpredictable
4367,gettheloot,0.0,0.0,14.0,1.0,14.0,Unpredictable
429,Partridge,13.0,0.9285714285714286,1.0,0.07142857142857142,14.0,Unpredictable
926,shootinseven,14.0,1.0,0.0,0.0,14.0,Unpredictable
1180,DIKasourasDoug,14.0,1.0,0.0,0.0,14.0,Unpredictable
4324,ShantP21,0.0,0.0,14.0,1.0,14.0,Unpredictable
1719,exchangestocks,1.0,0.07142857142857142,13.0,0.9285714285714286,14.0,Unpredictable
906,PatrioticPumper,5.0,0.35714285714285715,9.0,0.6428571428571429,14.0,Unpredictable
5011,lxz,0.0,0.0,14.0,1.0,14.0,Unpredictable
543,Enkindel,14.0,1.0,0.0,0.0,14.0,Unpredictable
3039,DragonAlgoSignals,14.0,1.0,0.0,0.0,14.0,Unpredictable
2933,LargeMember,11.0,0.7857142857142857,3.0,0.21428571428571427,14.0,Unpredictable
630,agoshu,8.0,0.5714285714285714,6.0,0.42857142857142855,14.0,Unpredictable
1443,yuuuuppp,14.0,1.0,0.0,0.0,14.0,Unpredictable
2092,JADEDDD,14.0,1.0,0.0,0.0,14.0,Unpredictable
1361,getitalljoey,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0,Unpredictable
2691,ells13,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0,Unpredictable
2614,TheSingularity,14.0,1.0,0.0,0.0,14.0,Unpredictable
1599,Preatorian,7.0,0.5,7.0,0.5,14.0,Unpredictable
1214,DomLuminous,14.0,1.0,0.0,0.0,14.0,Unpredictable
2269,chubykid3,13.0,0.9285714285714286,1.0,0.07142857142857142,14.0,Unpredictable
3691,WarrenBuffat,10.0,0.7142857142857143,4.0,0.2857142857142857,14.0,Unpredictable
654,WorldPrincess,14.0,1.0,0.0,0.0,14.0,Unpredictable
346,Spyder777,14.0,1.0,0.0,0.0,14.0,Unpredictable
1625,Blindfoldtrader,14.0,1.0,0.0,0.0,14.0,Unpredictable
3249,Daman12345,14.0,1.0,0.0,0.0,14.0,Unpredictable
555,gold2t,1.0,0.07142857142857142,13.0,0.9285714285714286,14.0,Unpredictable
55,frankjohnson123,13.0,0.9285714285714286,1.0,0.07142857142857142,14.0,Unpredictable
860,convictedfelon,6.0,0.42857142857142855,8.0,0.5714285714285714,14.0,Unpredictable
2429,easy_rider,11.0,0.8461538461538461,2.0,0.15384615384615385,13.0,Unpredictable
4357,DavidR1,0.0,0.0,13.0,1.0,13.0,Unpredictable
3597,Fundy_OracleOfAlpha,1.0,0.07692307692307693,12.0,0.9230769230769231,13.0,Unpredictable
436,Coolcool7,9.0,0.6923076923076923,4.0,0.3076923076923077,13.0,Unpredictable
2757,Hillhick,13.0,1.0,0.0,0.0,13.0,Unpredictable
1111,TonyTootzoon,9.0,0.6923076923076923,4.0,0.3076923076923077,13.0,Unpredictable
3641,ITrade4Keeps,1.0,0.07692307692307693,12.0,0.9230769230769231,13.0,Unpredictable
988,ShortyMcShorterson,13.0,1.0,0.0,0.0,13.0,Unpredictable
4335,Rossimac,0.0,0.0,13.0,1.0,13.0,Unpredictable
622,ErlichBachman,13.0,1.0,0.0,0.0,13.0,Unpredictable
1752,Awareness,7.0,0.5384615384615384,6.0,0.46153846153846156,13.0,Unpredictable
2368,HiFreqTr8RR,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0,Unpredictable
1007,NoCode,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,Unpredictable
4748,Bigboi96,0.0,0.0,13.0,1.0,13.0,Unpredictable
3103,TalkingAboutStock,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,Unpredictable
301,Pumpy420,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0,Unpredictable
4659,tburks2392,0.0,0.0,13.0,1.0,13.0,Unpredictable
2172,BullThanos,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,Unpredictable
3428,PrinceNJ,9.0,0.6923076923076923,4.0,0.3076923076923077,13.0,Unpredictable
1151,Sliver,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0,Unpredictable
4480,Dirty_godz,0.0,0.0,13.0,1.0,13.0,Unpredictable
4479,Bmwlover2,0.0,0.0,13.0,1.0,13.0,Unpredictable
4644,OwensAssetFund,0.0,0.0,13.0,1.0,13.0,Unpredictable
4477,DarthPickles,0.0,0.0,13.0,1.0,13.0,Unpredictable
734,HeyAzzHo,13.0,1.0,0.0,0.0,13.0,Unpredictable
234,Skeeter_Jones,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,Unpredictable
3826,WicketKeeper,1.0,0.07692307692307693,12.0,0.9230769230769231,13.0,Unpredictable
1616,WallStreetHooker69,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0,Unpredictable
612,lichboy,12.0,1.0,0.0,0.0,12.0,Unpredictable
1702,iSwag,12.0,1.0,0.0,0.0,12.0,Unpredictable
4314,GameChangingMoves,0.0,0.0,12.0,1.0,12.0,Unpredictable
1896,m0em0ney,12.0,1.0,0.0,0.0,12.0,Unpredictable
957,D_Wall,9.0,0.75,3.0,0.25,12.0,Unpredictable
5310,ProfessionalCharist,0.0,0.0,12.0,1.0,12.0,Unpredictable
1956,BRLs_Mia_Amo,12.0,1.0,0.0,0.0,12.0,Unpredictable
2036,CapitalT,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0,Unpredictable
3361,ajblizz6,12.0,1.0,0.0,0.0,12.0,Unpredictable
930,Keeny,12.0,1.0,0.0,0.0,12.0,Unpredictable
3245,Topfivepaid,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0,Unpredictable
4245,jackofnotrades,0.0,0.0,12.0,1.0,12.0,Unpredictable
1693,Thundamentalist,10.0,0.8333333333333334,2.0,0.16666666666666666,12.0,Unpredictable
1866,VratLovesAmerica,12.0,1.0,0.0,0.0,12.0,Unpredictable
902,StoryRock,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0,Unpredictable
3355,TwoClaps,3.0,0.25,9.0,0.75,12.0,Unpredictable
4271,Fundy_,0.0,0.0,12.0,1.0,12.0,Unpredictable
2369,Sahil_,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0,Unpredictable
4673,Yael_22,0.0,0.0,12.0,1.0,12.0,Unpredictable
4413,pRpixel,0.0,0.0,12.0,1.0,12.0,Unpredictable
3414,The24HourTrader,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0,Unpredictable
1369,spyoptionsstrategy,11.0,0.9166666666666666,1.0,0.08333333333333333,12.0,Unpredictable
4208,BigBlackBearPole4U,0.0,0.0,12.0,1.0,12.0,Unpredictable
4207,BavarianTradingCompany,0.0,0.0,12.0,1.0,12.0,Unpredictable
4732,Gazella,0.0,0.0,12.0,1.0,12.0,Unpredictable
142,Ziggy_,10.0,0.8333333333333334,2.0,0.16666666666666666,12.0,Unpredictable
2888,Uva,9.0,0.75,3.0,0.25,12.0,Unpredictable
4370,jabramowitz,0.0,0.0,12.0,1.0,12.0,Unpredictable
754,yungbull1999,9.0,0.75,3.0,0.25,12.0,Unpredictable
2829,elnversionistanumber1,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0,Unpredictable
170,B_Bart,8.0,0.6666666666666666,4.0,0.3333333333333333,12.0,Unpredictable
4812,tradewarz,0.0,0.0,12.0,1.0,12.0,Unpredictable
44,HardHitter,12.0,1.0,0.0,0.0,12.0,Unpredictable
32,FiBoNaCcI_LaWYeR,10.0,0.8333333333333334,2.0,0.16666666666666666,12.0,Unpredictable
1196,Darth_Diggler,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0,Unpredictable
242,brownmario23,12.0,1.0,0.0,0.0,12.0,Unpredictable
442,Kiqbal,12.0,1.0,0.0,0.0,12.0,Unpredictable
1479,OpptionsOnly,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0,Unpredictable
358,xile737,11.0,0.9166666666666666,1.0,0.08333333333333333,12.0,Unpredictable
449,Itstony,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0,Unpredictable
508,Petepallu108,12.0,1.0,0.0,0.0,12.0,Unpredictable
270,MakeMeDollars,12.0,1.0,0.0,0.0,12.0,Unpredictable
445,SirFibonacci,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0,Unpredictable
1553,DONTSQUEAL,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0,Unpredictable
575,shmoneyyy,3.0,0.25,9.0,0.75,12.0,Unpredictable
2667,GusChiggins,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0,Unpredictable
299,the_algo,11.0,0.9166666666666666,1.0,0.08333333333333333,12.0,Unpredictable
3765,MissionControl,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0,Unpredictable
432,MktAnalyzer,12.0,1.0,0.0,0.0,12.0,Unpredictable
3473,IgottheBag,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0,Unpredictable
2642,DorsiaTonight,9.0,0.75,3.0,0.25,12.0,Unpredictable
1362,Blue_Team_Inc,7.0,0.6363636363636364,4.0,0.36363636363636365,11.0,Unpredictable
327,mcubed41286,11.0,1.0,0.0,0.0,11.0,Unpredictable
4267,SaiyanGod,0.0,0.0,11.0,1.0,11.0,Unpredictable
488,OceanThunder7,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0,Unpredictable
4710,SUNSET__RISING,0.0,0.0,11.0,1.0,11.0,Unpredictable
1013,ehttrader,11.0,1.0,0.0,0.0,11.0,Unpredictable
2785,delta_strike,7.0,0.6363636363636364,4.0,0.36363636363636365,11.0,Unpredictable
4328,PhatPuffDaddy,0.0,0.0,11.0,1.0,11.0,Unpredictable
1256,Stankyb3b3,11.0,1.0,0.0,0.0,11.0,Unpredictable
4187,DannETrader,0.0,0.0,11.0,1.0,11.0,Unpredictable
71,FreedomStocks,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,Unpredictable
3182,dabig05,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0,Unpredictable
4691,legendparker,0.0,0.0,11.0,1.0,11.0,Unpredictable
118,daman12345,8.0,0.7272727272727273,3.0,0.2727272727272727,11.0,Unpredictable
2241,Joey_bull,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0,Unpredictable
800,SellTheDips,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,Unpredictable
431,CrankinHogs,11.0,1.0,0.0,0.0,11.0,Unpredictable
1733,RockSteadyRollEazy,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0,Unpredictable
3894,NachoBank,11.0,1.0,0.0,0.0,11.0,Unpredictable
1061,Bot_Not,11.0,1.0,0.0,0.0,11.0,Unpredictable
2139,otin,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0,Unpredictable
1218,Buttpanic69,11.0,1.0,0.0,0.0,11.0,Unpredictable
742,2hikeJarome,11.0,1.0,0.0,0.0,11.0,Unpredictable
1394,Bulltango,11.0,1.0,0.0,0.0,11.0,Unpredictable
158,Muppet_Rob,11.0,1.0,0.0,0.0,11.0,Unpredictable
520,fishinNbanjo,11.0,1.0,0.0,0.0,11.0,Unpredictable
704,DTGSupport,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0,Unpredictable
1631,Moefish,8.0,0.7272727272727273,3.0,0.2727272727272727,11.0,Unpredictable
2655,bearishrimjob,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0,Unpredictable
1220,realism,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,Unpredictable
293,goodideapoorexecution,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,Unpredictable
24,Dr_Stoxx,11.0,1.0,0.0,0.0,11.0,Unpredictable
5003,GoforAu,0.0,0.0,11.0,1.0,11.0,Unpredictable
12,zach602,11.0,1.0,0.0,0.0,11.0,Unpredictable
4830,Diet_Coke,0.0,0.0,11.0,1.0,11.0,Unpredictable
2890,harrydupree,11.0,1.0,0.0,0.0,11.0,Unpredictable
4401,JimmyJamm,0.0,0.0,11.0,1.0,11.0,Unpredictable
2299,Reborny,11.0,1.0,0.0,0.0,11.0,Unpredictable
474,SaulNoyes,11.0,1.0,0.0,0.0,11.0,Unpredictable
472,master_yi,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0,Unpredictable
1542,optn_trader,11.0,1.0,0.0,0.0,11.0,Unpredictable
633,EdgePointVA,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0,Unpredictable
3612,archarios,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0,Unpredictable
1445,Smythe,9.0,0.8181818181818182,2.0,0.18181818181818182,11.0,Unpredictable
4020,MVPMeduri,11.0,1.0,0.0,0.0,11.0,Unpredictable
1326,nayakb512,7.0,0.6363636363636364,4.0,0.36363636363636365,11.0,Unpredictable
4491,SPACs911,0.0,0.0,11.0,1.0,11.0,Unpredictable
2381,Elon_Bezos,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,Unpredictable
2207,BanDerUh,11.0,1.0,0.0,0.0,11.0,Unpredictable
1732,BearishBennyOrBullishBen,8.0,0.7272727272727273,3.0,0.2727272727272727,11.0,Unpredictable
1312,medha,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0,Unpredictable
1916,FyxTrades,8.0,0.7272727272727273,3.0,0.2727272727272727,11.0,Unpredictable
4605,Avrage,0.0,0.0,11.0,1.0,11.0,Unpredictable
4293,CaymanStyleBeef,0.0,0.0,11.0,1.0,11.0,Unpredictable
5366,jman75,0.0,0.0,11.0,1.0,11.0,Unpredictable
931,moneydudeguy,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0,Unpredictable
5295,ATH21,0.0,0.0,11.0,1.0,11.0,Unpredictable
229,Andre314,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0,Unpredictable
266,Radkermit,11.0,1.0,0.0,0.0,11.0,Unpredictable
641,Ath4c,9.0,0.8181818181818182,2.0,0.18181818181818182,11.0,Unpredictable
4572,JeanLuq,0.0,0.0,11.0,1.0,11.0,Unpredictable
4879,HFABamaFan,0.0,0.0,11.0,1.0,11.0,Unpredictable
1659,NetscapeNavigator,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0,Unpredictable
2216,KevinT42,11.0,1.0,0.0,0.0,11.0,Unpredictable
5041,beartooth,0.0,0.0,11.0,1.0,11.0,Unpredictable
2650,THooty,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0,Unpredictable
